exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,pred_time(s),0.0039279460906982
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,AUC,0.8200661079478814
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,Accuracy,0.8676345004269855
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,Precision,0.8499156829679595
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,Recall,0.6951724137931035
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,F1,0.7647951441578149
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,Aver_precision,0.6852017284805351
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,Balanced_accuracy,0.8200661079478814
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,train_time(s),2.2171647548675537
GBDT_Colleges_Carnegie Basic Classification_2_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,2.0,GBDT,34.0,one-hot,TargetEncoder,pred_time(s),0.0039196014404296
