exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,AUC,0.6877053523858396
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,Accuracy,0.7651922846941042
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,Precision,0.8370025017057084
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,Recall,0.8483863531581374
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,F1,0.8426559816828849
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,Aver_precision,0.8224654656325716
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,Balanced_accuracy,0.6877053523858396
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,train_time(s),2194.5073959827423
NeuralNet_Crime_Crm Cd Desc_1_10_pca,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,pca,one-hot,pred_time(s),0.3919529914855957
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,AUC,0.685934300015362
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,Accuracy,0.7566159260588045
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,Precision,0.8380284958462895
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,Recall,0.8325034578146612
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,F1,0.8352568402063048
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,Aver_precision,0.821796723814331
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,Balanced_accuracy,0.6859343000153619
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,train_time(s),2686.583266019821
NeuralNet_Crime_Crm Cd Desc_1_10_mhe,Crime,136577.0,1854.0,58533.0,1854.0,Crm Cd Desc,1.0,NeuralNet,10.0,mhe,one-hot,pred_time(s),0.4138929843902588
NeuralNet_Crime_Crm Cd Desc_2_10_pca,Crime,136577.0,1851.0,58533.0,1851.0,Crm Cd Desc,2.0,NeuralNet,10.0,pca,one-hot,AUC,0.6861345082901552
NeuralNet_Crime_Crm Cd Desc_2_10_pca,Crime,136577.0,1851.0,58533.0,1851.0,Crm Cd Desc,2.0,NeuralNet,10.0,pca,one-hot,Accuracy,0.7608699366169511
NeuralNet_Crime_Crm Cd Desc_2_10_pca,Crime,136577.0,1851.0,58533.0,1851.0,Crm Cd Desc,2.0,NeuralNet,10.0,pca,one-hot,Precision,0.8388511341721003
NeuralNet_Crime_Crm Cd Desc_2_10_pca,Crime,136577.0,1851.0,58533.0,1851.0,Crm Cd Desc,2.0,NeuralNet,10.0,pca,one-hot,Recall,0.8396415029300242
