exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,Precision,0.7481778425655977
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,Recall,0.5880836436551131
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,F1,0.6585404971932639
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,Aver_precision,0.5381280520514535
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,Balanced_accuracy,0.763088587640135
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,train_time(s),54.19420552253723
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,pred_time(s),12.567403078079224
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,AUC,0.8451942695402817
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,Accuracy,0.8834329632792485
RBFSVM_Colleges_Carnegie Basic Classification_0_3_pca,Colleges,5462.0,2170.0,2342.0,2170.0,Carnegie Basic Classification,0.0,RBFSVM,3.0,pca,one-hot,Precision,0.8698412698412699
